"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "742" "it" "22" "neutral" "(890) A room is 20 feet 10 inches long ,  and 16 feet broad : what length of carpet 2 feet wide will it require ,  so as to leave a margin of 1 foot in width uncarpeted all round the room ?"
"" "745" "it" "23" "neutral" "(893) A square box whose depth is 10 inches is in cubic content 3 cub. ft. 106 in.  ;  find the length of its side."
"" "748" "it" "37" "neutral" "(896) A bag contains a certain number of sovereigns ,  three times as many shillings ,  and four times as many pence  ;  and the whole sum in the bag is ^280 : find how many sovereigns ,  shillings ,  and pennies it contains ?"
"" "750" "it" "31" "neutral" "(898) If 8 men and 5 boys can reap 29 acres in 3 days ,  and 6 men and 7 boys can reap 50 acres in 6 days ,  how long will it take 3 men and 6 boys to reap 1 5 acres ?"
"" "760" "it" "11" "neutral" "(909) A tree grows each year one inch less than it did the previous year ,  and it grew a yard during its first year  ;  the value of the tree at any time is equal to the number of pence in the cube of the number of yards in its height : find what the tree is worth when it has done growing."
"" "760" "it" "17" "neutral" "(909) A tree grows each year one inch less than it did the previous year ,  and it grew a yard during its first year  ;  the value of the tree at any time is equal to the number of pence in the cube of the number of yards in its height : find what the tree is worth when it has done growing."
"" "760" "it" "22" "neutral" "(909) A tree grows each year one inch less than it did the previous year ,  and it grew a yard during its first year  ;  the value of the tree at any time is equal to the number of pence in the cube of the number of yards in its height : find what the tree is worth when it has done growing."
"" "760" "it" "49" "neutral" "(909) A tree grows each year one inch less than it did the previous year ,  and it grew a yard during its first year  ;  the value of the tree at any time is equal to the number of pence in the cube of the number of yards in its height : find what the tree is worth when it has done growing."
"" "760" "it" "58" "neutral" "(909) A tree grows each year one inch less than it did the previous year ,  and it grew a yard during its first year  ;  the value of the tree at any time is equal to the number of pence in the cube of the number of yards in its height : find what the tree is worth when it has done growing."
"" "762" "it" "30" "neutral" "(912) If A can do as much work in 5 hours as B can do in 6 hours ,  or as C can do in 9 hours ,  how long will it take C to complete a piece of work ,  one-half of which has been done by A working 12 hours and B working 24 hours ?"
"" "768" "it" "25" "neutral" "(918) On July 26th ,  the sun rises at 4 hr. 15 min. a.m. ,  and sets at 7 hr. 54 min. p.m.  ;  what o'clock is it when the sun is due south ?"
"" "770" "it" "29" "neutral" "(920) A train 88 yards long overtook a person walking along the line at the rate of 4 miles an hour and passed him completely in 10 seconds  ;  it afterwards overtook another person and passed him in 9 seconds. At what rate per hour was this second person walking ?"
"" "774" "it" "27" "neutral" "(926) A man walks a certain distance ,  and rides back in 3 hours 45 min. : he could ride both ways in 25 hours. How long would it take him to walk both ways ?"
"" "777" "it" "17" "neutral" "(929) A person bought a French watch ,  bearing a duty of 25 per cent.  ;  and sold it at a loss of 5 per cent.  ;  had he sold it for £.$ more ,  he would have cleared 1 per cent. on his bargain. What had the French maker for the watch ?"
"" "777" "it" "28" "neutral" "(929) A person bought a French watch ,  bearing a duty of 25 per cent.  ;  and sold it at a loss of 5 per cent.  ;  had he sold it for £.$ more ,  he would have cleared 1 per cent. on his bargain. What had the French maker for the watch ?"
"" "782" "it" "41" "neutral" "(934) On a stream ,  B is intermediate to and equidistant from A and C  ;  a boat can go from A to B and back in 5 hr. 15 min. ,  and from A to C in 7 hr. How long would it take to go from C to A ?"
"" "787" "it" "10" "neutral" "(939) A ditch is dug ,  which in half of its length has an average depth of 4 ft. 6 in. ,  in the remaining half 5 ft. 3 in. : find the cost of excavation ,  the ditch being 270 yd. long ,  and 6 ft. 3 in. broad ,  at is. j , d. per cubic yard."
"" "794" "it" "14" "neutral" "(946) A gives away in charity {. of his income ,  and pays 5% of it in rates and taxes  ;  with these deductions he has ^473- 13*. ld' left- What is his gross income ?"
"" "798" "it" "32" "neutral" "(950) A clock ,  which was 12 minutes fast at a quarter to 11 P.M. on Nov. 28 ,  was exactly right at 11.30 P.M. on the following day. How many minutes was it slow at a quarter to 2 P.M. on Dec. 7 ?"
"" "805" "it" "31" "neutral" "(958) A clock ,  which was 1 -4 minutes fast at a quarter to 11 P.M. on Dec. 2 ,  was 8 minutes slow at 9 a.m. on Dec. 7. When was it exactly right ?"
"" "815" "it" "10" "neutral" "(964) A rectangular cistern ,  whose length is equal to its breadth ,  is 5f¥eet deep ,  and contains 5 tons of water. If a cubic foot of water weighs 1gsQJX ;  find the dimensions of the cistern.  "
"" "816" "it" "37" "neutral" "(965) A fortified town contains provisions enough to support the population and garrison for 90 days. An army 2\ times more numerous than the occupants of the town is intercepted and compelled to take refuge within its walls.  How long will the store of provisions last ?"
"" "818" "it" "27" "neutral" "(967) The sum ,  which will pay A's wages for 6 if days ,  will pay B's wages for 81 1/2 days. For how many days will it pay the wages of A and B together ?"
"" "823" "it" "11" "neutral" "(973) Assuming that the circumference of a circle is to its diameter as 22 to 7 ,  and that the circumference of the earth is to its diameter as 160 metres to 167 feet ,  determine to five places of decimals the ratio of a metre to a foot."
"" "823" "it" "26" "neutral" "(973) Assuming that the circumference of a circle is to its diameter as 22 to 7 ,  and that the circumference of the earth is to its diameter as 160 metres to 167 feet ,  determine to five places of decimals the ratio of a metre to a foot."
"" "824" "it" "7" "neutral" "(974) At the siege of Sebastopol it was found that a certain length of trench could be dug by the soldiers and navvies in 4 days ,  but that when only half the navvies were present ,  it required 7 days to dig the same length of trench. Show that the navvies did six times as much work as the soldiers."
"" "824" "it" "36" "neutral" "(974) At the siege of Sebastopol it was found that a certain length of trench could be dug by the soldiers and navvies in 4 days ,  but that when only half the navvies were present ,  it required 7 days to dig the same length of trench. Show that the navvies did six times as much work as the soldiers."
"" "836" "it" "14" "neutral" "(987) A usurer borrows £1000 at 4! per cent. ,  and lends half of it at 10 per cent. ,  half at 15 per cent. What does he gain in 2j years? "
"" "837" "it" "16" "neutral" "(988) A room is 21 ft. long ,  15 ft. 6 in. wide ,  10 ft. high it contains 3 windows ,  the recesses of which reach to the ceiling ,  and are 4 ft. 6 in. wide  ;  there are in it 4 doors ,  each 6 ft. 6 in. high and 3 ft. 3 in. wide  ;  the fire-place is 6 ft. wide and 4 ft. high  ;  a skirting 1 ft. 8 in. deep runs round the walls  ;  find the expense of papering the room at gd. a square yard. "
"" "837" "it" "38" "neutral" "(988) A room is 21 ft. long ,  15 ft. 6 in. wide ,  10 ft. high it contains 3 windows ,  the recesses of which reach to the ceiling ,  and are 4 ft. 6 in. wide  ;  there are in it 4 doors ,  each 6 ft. 6 in. high and 3 ft. 3 in. wide  ;  the fire-place is 6 ft. wide and 4 ft. high  ;  a skirting 1 ft. 8 in. deep runs round the walls  ;  find the expense of papering the room at gd. a square yard. "
"" "841" "it" "16" "neutral" "(992) Find the number of miles in the radius of the earth ,  having given that it is the least number which is divisible by 2 ,  3 ,  4 ,  5 ,  6 ,  8 ,  9 ,  10 ,  11 ,  and 12. "
"" "842" "it" "17" "neutral" "(993) The imperial gallon contains 277 • 27 cubic inches ,  and a cubic foot of water at its maximum density weighs 62-42 lb.  ;  find the weight of a pint of water correctly to two places of decimals. "
"" "272" "mine" "8" "neutral" "(317) A man owns J5 of a mine ,  and sells -1351 of his share  ;  what fraction of the mine has he left ?"
"" "272" "mine" "19" "neutral" "(317) A man owns J5 of a mine ,  and sells -1351 of his share  ;  what fraction of the mine has he left ?"
"" "419" "mine" "9" "neutral" "(537) A speculator bought 43 shares in a mine at 35I ,  and kept them till they dropped to 1ll ,  when he sold out and bought with the proceeds 6 per cent. railway stock at 28 premium : find his annual income from the latter investment."
"" "579" "mine" "28" "neutral" "(719) If 5 pumps ,  each having a length of stroke of 3 feet ,  working 15 hours a day for 5 days ,  empty the water out of a mine  ;  how many pumps with a length of stroke of 25 feet ,  working 10 hours a day for 12 days ,  will be required to empty the same mine  ;  the strokes of the former set of pumps being performed four times as fast as the other ?"
"" "579" "mine" "55" "neutral" "(719) If 5 pumps ,  each having a length of stroke of 3 feet ,  working 15 hours a day for 5 days ,  empty the water out of a mine  ;  how many pumps with a length of stroke of 25 feet ,  working 10 hours a day for 12 days ,  will be required to empty the same mine  ;  the strokes of the former set of pumps being performed four times as fast as the other ?"
"" "54" "my" "18" "neutral" "(6) What must be the price of 3 per cent. Consols so that ,  by investing £32 , 850 ,  my income may be £1080 a year?"
"" "61" "my" "34" "neutral" "(13) I sell out of the 3 per cents. at 96 ,  and invest the proceeds in Railway 5 per cent. stock at par  ;  find by how much per cent. on the stock bought my income is increased."
"" "186" "my" "5" "neutral" "(167) If by selling my horse for £17. 4s. I lose 20 per cent. ,  what did my horse cost ?"
"" "186" "my" "17" "neutral" "(167) If by selling my horse for £17. 4s. I lose 20 per cent. ,  what did my horse cost ?"
"" "338" "my" "22" "neutral" "(426) How many years' purchase should I give for an estate ,  so as to get 3 j per cent. interest for my money ?"
"" "558" "my" "22" "neutral" "(697) If I invest in the 3 per cents. at 93 ,  what interest per cent ,  per ann. shall I get for my money ,  supposing that I invest immediately after the payment of the dividend ,  and that the dividends are payable half-yearly ?"
"" "10" "peopl" "10" "neutral" "(9) How many bushels of wheat will serve 72 people 8 days ,  when 4 bushels serve 6 people 24 days ?"
"" "10" "peopl" "18" "neutral" "(9) How many bushels of wheat will serve 72 people 8 days ,  when 4 bushels serve 6 people 24 days ?"
"" "670" "peopl" "16" "neutral" "(814) A person left a sum of money to be divided equally amongst 43 poor people ,  subject to a tax of gd. in the pound ,  which caused a deduction of £19. 10s. : what did each receive ?"
"" "51" "person" "3" "neutral" "(3) A person sells out £4800 in the 3 per cent. Consols ,  when they are at 93 ,  and invests the proceeds in New Zealand 6 per cent. stock at 108. Find the alteration in his income."
"" "52" "person" "28" "neutral" "(4) By selling out £4500 in the India 5 per cent. stock at 112 1/2. ,  and investing the proceeds in Egyptian 7 per cent. stock ,  a person finds his income increased by £168. 15s. What is the price of the latter stock ?"
"" "53" "person" "3" "neutral" "(5) A person sells out £2000 in the 3 per cents. at 94 1/2. Find the difference between the income derived from investing the proceeds in 6 per cent. stock at 126 ,  and in 9 per cent. stock at 210."
